timestamp,motion,sound_level,gas_level,threat_level,alerts
2026-05-14T16:10:59.009300,fused,True,12,0,2.53,88,-45,low,
2026-05-14T16:11:01.014104,fused,True,24,0,8.52,81,-45,low,
2026-05-14T16:11:03.019890,fused,True,25,0,3.98,80,-45,low,
2026-05-14T16:11:05.024823,fused,True,18,0,3.56,77,-45,low,
2026-05-14T16:11:07.053414,fused,True,20,0,10.0,85,-45,low,
2026-05-14T16:11:09.058972,fused,True,35,0,17.15,100,-45,low,
2026-05-14T16:11:11.063325,fused,True,36,0,2.16,105,-43,low,
2026-05-14T16:11:13.091398,fused,True,29,0,3.68,82,-44,low,
2026-05-14T16:11:15.107032,fused,True,31,0,10.0,77,-46,low,
2026-05-14T16:11:17.111783,fused,True,38,0,4.84,81,-43,low,
2026-05-14T16:11:19.140316,fused,True,27,0,9.41,97,-43,low,
2026-05-14T16:11:20.767046,fused,True,0,-81,9.41,97,-43,low,
2026-05-14T16:11:21.161912,fused,True,0,-81,2.76,97,-44,low,
2026-05-14T16:11:22.798204,fused,True,1,-69,2.76,97,-44,low,
2026-05-14T16:11:23.183612,fused,True,1,-69,10.0,105,-44,low,
2026-05-14T16:11:24.789803,fused,True,1,-57,10.0,105,-44,low,
2026-05-14T16:11:25.201556,fused,True,1,-57,4.03,97,-45,low,
2026-05-14T16:11:26.694656,fused,True,2,-45,4.03,97,-45,low,
2026-05-14T16:11:27.206954,fused,True,2,-45,4.99,83,-44,low,
2026-05-14T16:11:28.737759,fused,True,3,-33,4.99,83,-44,low,
2026-05-14T16:11:29.213559,fused,True,3,-33,4.29,89,-45,low,
2026-05-14T16:11:30.699932,fused,True,3,-21,4.29,89,-45,low,
2026-05-14T16:11:31.219489,fused,True,3,-21,1.96,97,-44,low,
2026-05-14T16:11:32.733186,fused,True,4,-9,1.96,97,-44,low,
2026-05-14T16:11:33.244466,fused,True,4,-9,7.38,83,-44,low,
2026-05-14T16:11:34.752169,fused,True,4,3,7.38,83,-44,low,
2026-05-14T16:11:35.274070,fused,True,4,3,3.63,73,-43,low,
2026-05-14T16:11:36.713507,fused,True,5,15,3.63,73,-43,low,
2026-05-14T16:11:37.300588,fused,True,5,15,11.98,79,-44,low,
2026-05-14T16:11:38.695263,fused,True,6,27,11.98,79,-44,low,
2026-05-14T16:11:39.321406,fused,True,6,27,2.36,100,-44,low,
2026-05-14T16:11:40.821410,fused,True,6,26,2.36,100,-44,low,
2026-05-14T16:11:41.347618,fused,True,6,26,5.82,109,-44,low,
2026-05-14T16:11:42.700899,fused,True,6,26,5.82,109,-44,low,
2026-05-14T16:11:43.374684,fused,True,6,26,5.23,101,-44,low,
2026-05-14T16:11:44.748769,fused,True,6,26,5.23,101,-44,low,
2026-05-14T16:11:45.390365,fused,True,6,26,5.69,103,-43,low,
2026-05-14T16:11:46.701191,fused,True,6,25,5.69,103,-43,low,
2026-05-14T16:11:47.407623,fused,True,6,25,3.27,100,-44,low,
2026-05-14T16:11:48.912629,fused,True,6,25,3.27,100,-44,low,
2026-05-14T16:11:49.430899,fused,True,6,25,10.42,96,-44,low,
2026-05-14T16:11:50.710943,fused,True,6,25,10.42,96,-44,low,
2026-05-14T16:11:51.450260,fused,True,6,25,2.13,106,-45,low,
2026-05-14T16:11:52.696703,fused,True,6,25,2.13,106,-45,low,
2026-05-14T16:11:53.455551,fused,True,6,25,3.26,101,-43,low,
2026-05-14T16:11:54.851430,fused,True,6,24,3.26,101,-43,low,
2026-05-14T16:11:55.460160,fused,True,6,24,4.15,111,-39,low,
2026-05-14T16:11:56.798176,fused,True,6,24,4.15,111,-39,low,
2026-05-14T16:11:57.465182,fused,True,6,24,5.23,92,-42,low,
2026-05-14T16:11:58.697669,fused,True,6,24,5.23,92,-42,low,
2026-05-14T16:11:59.469434,fused,True,6,24,8.98,95,-42,low,
2026-05-14T16:12:00.789290,fused,True,6,24,8.98,95,-42,low,
2026-05-14T16:12:01.485395,fused,True,6,24,8.98,98,-42,low,
2026-05-14T16:12:02.738222,fused,True,6,23,8.98,98,-42,low,
2026-05-14T16:12:03.490412,fused,True,6,23,6.35,103,-45,low,
2026-05-14T16:12:04.783711,fused,True,6,23,6.35,103,-45,low,
2026-05-14T16:12:05.518235,fused,True,6,23,7.46,89,-45,low,
2026-05-14T16:12:06.698298,fused,True,6,23,7.46,89,-45,low,
2026-05-14T16:12:07.525372,fused,True,6,23,20.62,92,-43,low,
2026-05-14T16:12:08.700178,fused,True,6,23,20.62,92,-43,low,
2026-05-14T16:12:09.547932,fused,True,6,23,18.05,88,-45,low,
2026-05-14T16:12:10.722987,fused,True,6,23,18.05,88,-45,low,
2026-05-14T16:12:11.578008,fused,True,6,23,20.95,83,-42,low,
2026-05-14T16:12:12.773112,fused,True,6,22,20.95,83,-42,low,
2026-05-14T16:12:13.602315,fused,True,6,22,6.94,82,-44,low,
2026-05-14T16:12:14.819671,fused,True,6,22,6.94,82,-44,low,
2026-05-14T16:12:15.624668,fused,True,6,22,14.81,79,-44,low,
2026-05-14T16:12:16.767545,fused,True,6,22,14.81,79,-44,low,
2026-05-14T16:12:17.651864,fused,True,6,22,1.6,76,-44,low,
2026-05-14T16:12:18.811987,fused,True,6,22,1.6,76,-44,low,
2026-05-14T16:12:19.678610,fused,True,6,22,23.24,81,-46,low,
2026-05-14T16:12:20.709668,fused,True,6,22,23.24,81,-46,low,
2026-05-14T16:12:21.692977,fused,False,6,22,0.0,89,-71,low,
2026-05-14T16:12:22.816542,fused,False,6,21,0.0,89,-71,low,
2026-05-14T16:12:23.710008,fused,True,6,21,7.78,85,-72,low,
2026-05-14T16:12:24.855046,fused,True,6,21,7.78,85,-72,low,
2026-05-14T16:12:25.716117,fused,False,6,21,0.0,84,-74,low,
2026-05-14T16:12:26.698209,fused,False,6,21,0.0,84,-74,low,
2026-05-14T16:12:27.722080,fused,False,6,21,0.0,83,-43,low,
2026-05-14T16:12:28.698862,fused,False,6,21,0.0,83,-43,low,
2026-05-14T16:12:29.728550,fused,True,6,21,2.81,90,-44,low,
2026-05-14T16:12:30.729109,fused,True,6,21,2.81,90,-44,low,
2026-05-14T16:12:31.734105,fused,True,6,21,10.32,89,-44,low,
2026-05-14T16:12:32.697943,fused,True,6,21,10.32,89,-44,low,
2026-05-14T16:12:33.738363,fused,True,6,21,3.25,98,-44,low,
2026-05-14T16:12:34.840063,fused,True,6,20,3.25,98,-44,low,
2026-05-14T16:12:35.756103,fused,True,6,20,2.01,105,-40,low,
2026-05-14T16:12:36.732691,fused,True,6,20,2.01,105,-40,low,
2026-05-14T16:12:37.784346,fused,True,6,20,6.03,111,-45,low,
2026-05-14T16:12:38.720475,fused,True,6,20,6.03,111,-45,low,
2026-05-14T16:12:39.811424,fused,True,6,20,4.25,100,-46,low,
2026-05-14T16:12:40.711237,fused,True,6,20,4.25,100,-46,low,
2026-05-14T16:12:41.833367,fused,True,6,20,3.27,102,-47,low,
2026-05-14T16:12:42.696122,fused,True,6,20,3.27,102,-47,low,
2026-05-14T16:12:43.855046,fused,True,6,20,5.09,97,-46,low,
2026-05-14T16:12:44.773478,fused,True,6,20,5.09,97,-46,low,
2026-05-14T16:12:45.876615,fused,True,6,20,6.09,101,-78,low,
2026-05-14T16:12:46.706650,fused,True,6,19,6.09,101,-78,low,
2026-05-14T16:12:47.888546,fused,True,6,19,2.33,90,-47,low,
2026-05-14T16:12:48.819518,fused,True,6,19,2.33,90,-47,low,
2026-05-14T16:12:49.926036,fused,True,6,19,3.28,74,-46,low,
2026-05-14T16:12:50.768695,fused,True,6,19,3.28,74,-46,low,
2026-05-14T16:12:51.951205,fused,True,6,19,14.05,94,-46,low,
2026-05-14T16:12:52.812171,fused,True,6,19,14.05,94,-46,low,
2026-05-14T16:12:53.963588,fused,True,6,19,10.05,100,-46,low,
2026-05-14T16:12:54.858887,fused,True,6,19,10.05,100,-46,low,
2026-05-14T16:12:55.985021,fused,True,6,19,5.44,98,-46,low,
2026-05-14T16:12:56.805882,fused,True,6,19,5.44,98,-46,low,
2026-05-14T16:12:57.990906,fused,True,6,19,3.24,91,-46,low,
2026-05-14T16:12:58.954900,fused,True,6,19,3.24,91,-46,low,
2026-05-14T16:13:00.018977,fused,True,6,19,0.63,87,-81,low,
2026-05-14T16:13:00.700675,fused,True,6,19,0.63,87,-81,low,
2026-05-14T16:13:02.049277,fused,True,6,19,29.23,74,-46,low,
2026-05-14T16:13:02.743708,fused,True,6,18,29.23,74,-46,low,
2026-05-14T16:13:04.070871,fused,True,6,18,4.64,65,-45,low,
2026-05-14T16:13:04.751448,fused,True,6,18,4.64,65,-45,low,
2026-05-14T16:13:06.098028,fused,True,6,18,13.65,75,-46,low,
2026-05-14T16:13:06.737820,fused,True,6,18,13.65,75,-46,low,
2026-05-14T16:13:08.120731,fused,True,6,18,11.18,83,-43,low,
2026-05-14T16:13:08.696667,fused,True,6,18,11.18,83,-43,low,
2026-05-14T16:13:10.126222,fused,True,6,18,0.32,72,-81,low,
2026-05-14T16:13:10.730865,fused,True,6,18,0.32,72,-81,low,
2026-05-14T16:13:12.131551,fused,True,6,18,0.0,72,-45,low,
2026-05-14T16:13:12.779213,fused,True,6,18,0.0,72,-45,low,
2026-05-14T16:13:14.153545,fused,True,6,18,8.24,73,-43,low,
2026-05-14T16:13:14.743125,fused,True,6,18,8.24,73,-43,low,
2026-05-14T16:13:16.157517,fused,True,6,18,5.54,93,-42,low,
2026-05-14T16:13:16.772601,fused,True,6,18,5.54,93,-42,low,
2026-05-14T16:13:18.182642,fused,True,6,18,4.14,98,-42,low,
2026-05-14T16:13:18.821941,fused,True,6,18,4.14,98,-42,low,
2026-05-14T16:13:20.197763,fused,True,6,18,2.19,101,-75,low,
2026-05-14T16:13:20.709164,fused,True,6,18,2.19,101,-75,low,
2026-05-14T16:13:22.219420,fused,True,6,18,12.29,100,-41,low,
2026-05-14T16:13:22.701524,fused,True,6,17,12.29,100,-41,low,
2026-05-14T16:13:24.224738,fused,True,6,17,23.99,93,-77,low,
2026-05-14T16:13:24.862902,fused,True,6,17,23.99,93,-77,low,
2026-05-14T16:13:26.242417,fused,True,6,17,6.47,100,-42,low,
2026-05-14T16:13:26.811330,fused,True,6,17,6.47,100,-42,low,
2026-05-14T16:13:28.261537,fused,True,6,17,9.28,96,-42,low,
2026-05-14T16:13:28.755344,fused,True,6,17,9.28,96,-42,low,
2026-05-14T16:13:30.267352,fused,True,6,17,9.01,79,-44,low,
2026-05-14T16:13:30.701859,fused,True,6,17,9.01,79,-44,low,
2026-05-14T16:13:32.272633,fused,True,6,17,5.21,83,-45,low,
2026-05-14T16:13:32.747791,fused,True,6,17,5.21,83,-45,low,
2026-05-14T16:13:34.277383,fused,True,6,17,4.06,94,-75,low,
2026-05-14T16:13:34.748662,fused,True,6,17,4.06,94,-75,low,
2026-05-14T16:13:36.292117,fused,True,6,17,12.05,95,-47,low,
2026-05-14T16:13:36.746146,fused,True,6,17,12.05,95,-47,low,
2026-05-14T16:13:38.321968,fused,True,6,17,3.1,97,-73,low,
2026-05-14T16:13:38.695807,fused,True,6,17,3.1,97,-73,low,
2026-05-14T16:13:40.327702,fused,True,6,17,9.01,89,-82,low,
2026-05-14T16:13:40.734916,fused,True,6,17,9.01,89,-82,low,
2026-05-14T16:13:42.356602,fused,True,6,17,3.09,79,-83,low,
2026-05-14T16:13:42.698634,fused,True,6,17,3.09,79,-83,low,
2026-05-14T16:13:44.361799,fused,True,6,17,5.13,77,-81,low,
2026-05-14T16:13:44.833047,fused,True,6,16,5.13,77,-81,low,
2026-05-14T16:13:46.376942,fused,True,6,16,5.98,90,-49,low,
2026-05-14T16:13:46.711114,fused,True,6,16,5.98,90,-49,low,
2026-05-14T16:13:48.401281,fused,True,6,16,4.05,85,-68,low,
2026-05-14T16:13:48.828818,fused,True,6,16,4.05,85,-68,low,
2026-05-14T16:13:50.406221,fused,True,6,16,7.17,81,-46,low,
2026-05-14T16:13:50.704712,fused,True,6,16,7.17,81,-46,low,
2026-05-14T16:13:52.422014,fused,True,6,16,9.15,87,-69,low,
2026-05-14T16:13:52.702197,fused,True,6,16,9.15,87,-69,low,
2026-05-14T16:13:54.427932,fused,True,6,16,0.0,87,-47,low,
2026-05-14T16:13:54.867578,fused,True,6,16,0.0,87,-47,low,
2026-05-14T16:13:56.443206,fused,True,6,16,5.3,86,-43,low,
2026-05-14T16:13:56.698095,fused,True,6,16,5.3,86,-43,low,
2026-05-14T16:13:58.449456,fused,True,6,16,3.62,94,-44,low,
2026-05-14T16:13:58.757819,fused,True,6,16,3.62,94,-44,low,
2026-05-14T16:14:00.456477,fused,True,6,16,5.24,89,-45,low,
2026-05-14T16:14:00.703805,fused,True,6,16,5.24,89,-45,low,
2026-05-14T16:14:02.462592,fused,True,6,16,2.5,91,-78,low,
2026-05-14T16:14:02.752408,fused,True,6,16,2.5,91,-78,low,
2026-05-14T16:14:04.480489,fused,True,6,16,3.07,83,-47,low,
2026-05-14T16:14:04.752534,fused,True,6,16,3.07,83,-47,low,
2026-05-14T16:14:06.496188,fused,True,6,16,4.62,73,-47,low,
2026-05-14T16:14:06.745700,fused,True,6,16,4.62,73,-47,low,
2026-05-14T16:14:08.518332,fused,True,6,16,9.95,85,-46,low,
2026-05-14T16:14:08.705033,fused,True,6,15,9.95,85,-46,low,
2026-05-14T16:14:10.522867,fused,True,6,15,1.96,105,-47,low,
2026-05-14T16:14:10.739314,fused,True,6,15,1.96,105,-47,low,
2026-05-14T16:14:12.528289,fused,True,6,15,4.63,95,-44,low,
2026-05-14T16:14:12.703587,fused,True,6,15,4.63,95,-44,low,
2026-05-14T16:14:14.535641,fused,True,6,15,2.76,95,-46,low,
2026-05-14T16:14:14.782513,fused,True,6,15,2.76,95,-46,low,
2026-05-14T16:14:16.556143,fused,True,6,15,2.48,104,-71,low,
2026-05-14T16:14:16.715075,fused,True,6,15,2.48,104,-71,low,
2026-05-14T16:14:18.579436,fused,True,6,15,3.74,89,-47,low,
2026-05-14T16:14:18.703872,fused,True,6,15,3.74,89,-47,low,
2026-05-14T16:14:20.585100,fused,True,6,15,4.95,94,-46,low,
2026-05-14T16:14:20.710047,fused,True,6,15,4.95,94,-46,low,
2026-05-14T16:16:14.905968,fused,True,6,12,4.55,97,-23,low,
2026-05-14T16:16:15.736233,fused,True,6,12,9.92,100,-44,low,
2026-05-14T16:16:16.704172,fused,True,6,12,9.92,100,-44,low,
2026-05-14T16:16:17.751291,fused,True,6,12,5.71,95,-43,low,
2026-05-14T16:16:18.743160,fused,True,6,12,5.71,95,-43,low,
2026-05-14T16:16:19.774282,fused,True,6,12,2.58,101,-42,low,
2026-05-14T16:16:20.713017,fused,True,6,12,2.58,101,-42,low,
2026-05-14T16:16:21.801465,fused,True,6,12,3.46,100,-23,low,
2026-05-14T16:16:22.736670,fused,True,6,12,3.46,100,-23,low,
2026-05-14T16:16:23.823559,fused,True,6,12,3.17,107,-22,low,
2026-05-14T16:16:24.785162,fused,True,6,11,3.17,107,-22,low,
2026-05-14T16:16:25.851347,fused,True,6,11,3.74,93,-45,low,
2026-05-14T16:16:26.731906,fused,True,6,11,3.74,93,-45,low,
2026-05-14T16:16:27.876839,fused,True,6,11,5.6,97,-44,low,
2026-05-14T16:16:28.720962,fused,True,6,11,5.6,97,-44,low,
2026-05-14T16:16:29.882991,fused,True,6,11,4.1,99,-44,low,
2026-05-14T16:16:30.846995,fused,True,6,11,4.1,99,-44,low,
2026-05-14T16:16:31.908927,fused,True,6,11,4.0,98,-45,low,
2026-05-14T16:16:32.705015,fused,True,6,11,4.0,98,-45,low,
2026-05-14T16:16:33.936450,fused,True,6,11,12.35,82,-25,low,
2026-05-14T16:16:34.827938,fused,True,6,11,12.35,82,-25,low,
2026-05-14T16:16:35.941915,fused,True,6,11,6.12,85,-27,low,
2026-05-14T16:16:37.957681,fused,True,6,11,3.37,94,-44,low,
2026-05-14T16:16:39.962980,fused,True,6,11,15.88,97,-71,low,
2026-05-14T16:16:41.968393,fused,True,6,11,2.75,102,-44,low,
2026-05-19T20:00:10.445826,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:12.472493,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:14.494950,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:16.520860,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:18.548997,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:20.570681,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:22.597894,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:24.627966,fused,False,0,0,0.0,0,0,low,
2026-05-19T20:00:26.660128,fused,False,0,0,0.0,0,0,low,
2026-05-30T18:14:32.800063,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:34.809459,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:36.818697,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:38.839301,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:40.865077,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:42.873818,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:44.888404,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:46.895847,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:48.920957,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:50.931282,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:52.956545,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:54.963260,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:56.970954,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:14:58.989817,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:00.997392,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:03.029418,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:05.053506,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:07.058469,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:09.066193,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:11.072900,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:13.081060,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:15.088197,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:17.107073,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:19.128203,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:21.136295,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:23.149376,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:25.157015,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:27.163177,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:29.186876,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:31.195753,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:33.216015,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:35.241945,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:37.261750,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:39.287642,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:41.311484,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:43.333951,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:45.351487,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:47.382720,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:49.412875,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:51.420326,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:53.428746,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:55.435799,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:57.454323,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:15:59.462493,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:01.468500,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:03.489292,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:05.495804,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:07.517405,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:09.525938,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:11.531647,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:13.552961,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:15.572856,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:17.580490,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:19.587760,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:21.594287,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:23.614321,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:25.622732,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:27.630019,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:29.649532,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:31.655736,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:33.664374,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:35.692011,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:37.697772,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:39.719072,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:41.745990,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:43.774519,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:45.801650,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:47.829245,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:49.849917,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:51.857037,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:53.866127,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:55.884711,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:57.892449,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:16:59.899441,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:01.921734,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:03.941383,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:05.968224,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:07.989538,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:10.020950,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:12.044167,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:14.053212,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:16.060650,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:18.081774,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:20.091163,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:22.108858,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:24.115735,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:26.134505,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:28.141372,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:30.162251,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:32.168678,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:34.176873,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:36.194189,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:38.223271,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:40.242399,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:42.272171,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:44.290394,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:46.297275,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:48.319884,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:50.325168,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:52.351788,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:54.368672,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:56.391201,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:17:58.413155,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:00.420267,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:02.428330,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:04.453507,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:06.461789,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:08.468801,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:10.495303,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:12.502237,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:14.510202,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:16.536719,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:18.543797,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:20.572630,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:22.579994,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:24.607813,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:26.633782,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:28.642350,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:30.647830,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:32.668691,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:34.677753,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:36.690826,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:38.724404,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:40.751888,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:42.758883,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:44.767000,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:46.793955,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:48.814396,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:50.820774,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:52.828467,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:54.835735,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:56.842073,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:18:58.863081,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:19:00.870000,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:19:02.876821,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:19:04.885829,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:19:06.894034,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:19:08.918380,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:19:10.939167,fused,False,0,0,0.0,0,0,0,0,low,
2026-05-30T18:19:12.961475,fused,False,0,0,0.0,0,0,0,0,low,
